Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
194	 0.006269	 0.006087	 0.000087	 0.000000	 0.000041	1.048495	 1.020203	 0.012564	 0.000000	 0.007962
195	 0.006753	 0.006595	 0.000060	 0.000000	 0.000043	1.055248	 1.026798	 0.012624	 0.000000	 0.008005
196	 0.006433	 0.006244	 0.000063	 0.000000	 0.000057	1.061681	 1.033042	 0.012687	 0.000000	 0.008062
197	 0.007053	 0.006859	 0.000063	 0.000000	 0.000063	1.068734	 1.039901	 0.012750	 0.000000	 0.008125
198	 0.006478	 0.006321	 0.000072	 0.000000	 0.000039	1.075212	 1.046222	 0.012822	 0.000000	 0.008164
199	 0.006695	 0.006307	 0.000196	 0.000000	 0.000111	1.081907	 1.052529	 0.013018	 0.000000	 0.008275
200	 0.006803	 0.006602	 0.000106	 0.000000	 0.000048	1.088710	 1.059131	 0.013124	 0.000000	 0.008323
201	 0.007346	 0.007036	 0.000167	 0.000000	 0.000086	1.096056	 1.066167	 0.013291	 0.000000	 0.008409
202	 0.007118	 0.006903	 0.000088	 0.000000	 0.000059	1.103174	 1.073070	 0.013379	 0.000000	 0.008468
203	 0.006779	 0.006614	 0.000064	 0.000000	 0.000045	1.109953	 1.079684	 0.013443	 0.000000	 0.008513
204	 0.006673	 0.006472	 0.000088	 0.000000	 0.000062	1.116626	 1.086156	 0.013531	 0.000000	 0.008575
205	 0.006773	 0.006506	 0.000108	 0.000000	 0.000099	1.123399	 1.092662	 0.013639	 0.000000	 0.008674
206	 0.007539	 0.007365	 0.000066	 0.000000	 0.000063	1.130938	 1.100027	 0.013705	 0.000000	 0.008737
207	 0.006974	 0.006791	 0.000068	 0.000000	 0.000066	1.137912	 1.106818	 0.013773	 0.000000	 0.008803
208	 0.006895	 0.006674	 0.000086	 0.000000	 0.000058	1.144807	 1.113492	 0.013859	 0.000000	 0.008861
209	 0.006864	 0.006662	 0.000086	 0.000000	 0.000063	1.151671	 1.120154	 0.013945	 0.000000	 0.008924
